image_url,artwork_id,artist_id,title,artist,category,year,museum,material,genre,art_type,movement
http://commons.wikimedia.org/wiki/Special:FilePath/Attributed%20to%20Bernardino%20da%20Asola%20-%20The%20Madonna%20and%20Child%20-%20Google%20Art%20Project.jpg?width=400,5b8ba1444421,a3fbfd682c06,The Madonna and Child,Bernardino da Asola,Painting,1530,National Gallery,oil paint,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Bernardino%20Nocchi%20-%20Deposition%20%28after%20Antonio%20Canova%29%20-%202013.57%20-%20Art%20Institute%20of%20Chicago.jpg?width=400,f8e1aaa48e9f,2b04f1fa0711,Deposition (after Antonio Canova),Bernardino Nocchi,Painting,1800,Art Institute of Chicago,oil paint,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Auguste%20Bernard%2C%20called%20Bernard%20d%27Agesci%20-%20Lady%20Reading%20the%20Letters%20of%20Heloise%20and%20Abelard%20-%201994.430%20-%20Art%20Institute%20of%20Chicago.jpg?width=400,ab55fc5609cf,631c855a7ac1,Lady Reading the Letters of Heloise and Abelard,Bernard d'Agesci,Painting,1780,Art Institute of Chicago,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Bernardino%20Lanino%20%28c.1509-after%201581%29%20-%20The%20Madonna%20and%20Child%20with%20Saint%20Mary%20Magdalene%2C%20Saint%20Gregory%2C%20Saint%20Joseph%20%28%5E%29%20and%20Saint%20Paul%20-%20NG700%20-%20National%20Gallery.jpg?width=400,f976b77211c3,9d2f98c5a792,The Madonna and Child with Saints,Bernardino Lanino,Painting,1543,National Gallery,Unknown,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Bernardino%20Zaganelli%20%28c.1460-c.1510%29%20-%20Saint%20Sebastian%20-%20NG1092%20-%20National%20Gallery.jpg?width=400,dfc169874d80,9fd48f58e32f,Saint Sebastian,Bernardino Zaganelli,Painting,1505,National Gallery,Unknown,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Bernardo%20Lorente%20Germ%C3%A1n%20-%20The%20divine%20shepherdess.jpg?width=400,b0b4eeb79dbd,fc4b7de7fe31,The Virgin as a Shepherdess,Bernardo Germán de Llórente,Painting,1732,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Martinez-Witch.jpg?width=400,a1cc4435cae6,e724a55294b7,Q59858292,Serafín Martínez del Rincón y Trives,Painting,1884,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Museo%20del%20Prado%20-%20P006828%20-%20La%20artista.jpg?width=400,b9e1cd4fba33,e724a55294b7,Q59859657,Serafín Martínez del Rincón y Trives,Painting,1887,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/MET%20DP202864%20CRD.jpg?width=400,c9395760e566,001353938f41,The Hundred Flowers,Wang Yuan,Painting,1330,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Zhao%20Zhiqian%20MET%201986%20267%2030.JPG?width=400,5e881db14abe,001353938f41,Portrait of Zhao Zhiqian,Wang Yuan,Painting,1871,Metropolitan Museum of Art,Unknown,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Auguste%20Raffet%20-%20Two%20French%20Hussars%20on%20Patrol%20in%20Winter%20-%20WGA18960.jpg?width=400,842e3a1a9094,aed743a3e7c4,Two French Hussars on Patrol in Winter,Auguste Raffet,Painting,1840,Hermitage Museum,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/The%20People%20Delivered%20to%20the%20Vampire%20Taxes%20MET%20DP818656.jpg?width=400,228d0d6fb230,aed743a3e7c4,The People Delivered to the Vampire Taxes,Auguste Raffet,Painting,1833,Metropolitan Museum of Art,Unknown,Unknown,print,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Garcia%20miranda.jpg?width=400,7e569ae6dd01,7b09caa3e3a6,The Education of Saint Theresa,Juan García de Miranda,Painting,1735,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Los%20desposorios%20de%20la%20Virgen%2C%20de%20Juan%20Garc%C3%ADa%20de%20Miranda%20%28Museo%20del%20Prado%29.jpg?width=400,ac322c8cb5a7,7b09caa3e3a6,The Betrothal of the Virgin,Juan García de Miranda,Painting,1685,Museo del Prado,oil paint,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Escena%20de%20la%20vida%20de%20San%20Diego%20%28San%20Diego%20y%20un%20fraile%20sacando%20pollos%20de%20un%20cesto%29.jpg?width=400,e3381bd37945,7b09caa3e3a6,Q59826861,Juan García de Miranda,Painting,1729-1750,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Curaci%C3%B3n%20y%20acci%C3%B3n%20de%20gracias%20del%20pr%C3%ADncipe%20don%20Carlos.%20Serie%20de%20la%20Vida%20de%20San%20Diego%20de%20Alcal%C3%A1.jpg?width=400,27d1d0ae41e2,7b09caa3e3a6,Q59827202,Juan García de Miranda,Painting,1729,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Felipe%20V%20de%20Espa%C3%B1a%2C%20por%20Juan%20Garc%C3%ADa%20de%20Miranda%20%28Museo%20del%20Prado%29.jpg?width=400,07e754ce5c0d,7b09caa3e3a6,Philip V of Spain,Juan García de Miranda,Painting,1700,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/El%20alma%20de%20San%20Diego%20de%20Alcal%C3%A1%20asiste%20al%20traslado%20de%20sus%20reliquias%20%28Museo%20del%20Prado%29.jpg?width=400,5241319c713c,7b09caa3e3a6,Q59843137,Juan García de Miranda,Painting,1729,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Santa%20Teresa%20y%20su%20hermano%20don%20Rodrigo%2C%20intentando%20construir%20ermitas%20%28Museo%20del%20Prado%29.jpg?width=400,780ff0de1e58,7b09caa3e3a6,Q59843213,Juan García de Miranda,Painting,1735,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Las%20bodas%20de%20Can%C3%A1%2C%20atribuido%20a%20Juan%20Garc%C3%ADa%20de%20Miranda%20%28Museo%20del%20Prado%29.jpg?width=400,b2a169c7a296,7b09caa3e3a6,The marriage at Cana,Juan García de Miranda,Painting,1701,Museo del Prado,oil paint,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/P.F.%20Poelman%20-%20Het%20stadhuis%20te%20Oudenaarde%20-%20B2245%20-%20Cultural%20Heritage%20Agency%20of%20the%20Netherlands%20Art%20Collection.jpg?width=400,00004f6cd0af,ffbe7675cbd9,Het stadhuis te Oudenaarde,Pierre François Poelman,Painting,1824,Rijksmuseum,oil paint,cityscape,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Joaquin%20juncosa.jpg?width=400,1743c13816a9,280342aeed1a,Q59772579,Joaquim Juncosa i Domadel,Painting,1601-1650,Museo del Prado,oil paint,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Balthasar%20Beschey%20-%20Allegory%20of%20Hearing%2C%20Taste%20and%20Smell.jpg?width=400,538dff3a1aa8,75bc4307e831,"Allegory of the Hearing, the Taste and the Smell",Balthasar Beschey,Painting,1733,Hermitage Museum,oil paint,allegory,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Balthasar%20Beschey%20-%20Allegory%20of%20Eyesight%20and%20the%20Sense%20of%20Touch.jpg?width=400,5657b9711bf6,75bc4307e831,Allegory of the Eyesight and the Sense of Touch,Balthasar Beschey,Painting,1733,Hermitage Museum,oil paint,allegory,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/%E7%AB%8B%E5%A7%BF%E9%81%8A%E5%A5%B3%E5%9B%B3-Standing%20Courtesan%20MET%20DP-12232-103.jpg?width=400,a7fafcfa7f49,230884c606fd,Standing Courtesan,Baiōken Eishun,Painting,1724,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Bono%20da%20Ferrara%20-%20Saint%20Jerome.jpg?width=400,2b95f5b27057,bcef389addfe,Saint Jerome in a Landscape,Bono da Ferrara,Painting,1440,National Gallery,tempera,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Bon%20Boullogne%20-%20Jephtha%27s%20Daughter%20-%20WGA02936.jpg?width=400,6fb5bd6aa9e3,dfc0d22ac236,Return of Jephtae,Bon Boullogne,Painting,1650,Hermitage Museum,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20a%20Young%20Man%20MET%20ep56.51.bw.R.jpg?width=400,eb017ee227a4,00d0fe4f8125,Portrait of a Young Man,Benedetto Pagni,Painting,1551,Metropolitan Museum of Art,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Ulmann%20Coriolan%20chez%20Tullus.JPG?width=400,baacc52c27c5,51e58665834c,Q64491348,Benjamin Ulmann,Painting,1859,Musée d'Orsay,oil paint,history painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/J.%20Schoemaker%20Doyer%20-%20Betaaldag%20-%20B892%20-%20Cultural%20Heritage%20Agency%20of%20the%20Netherlands%20Art%20Collection.jpg?width=400,26bb8094bbfb,f4ef45688f6d,Payday,Jacobus Schoemaker Doyer,Painting,1827,Rijksmuseum,oil paint,genre art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Jacobus%20Schoemaker%20Doyer%20-%20Kenau%20Simonsdr%20Hasselaer%20op%20de%20wallen%20van%20Haarlem%20met%20haar%20vrouwencorps%20bij%20de%20hevigste%20aanval%20der%20Spanjaarden%2C%2031%20januari%201573%20-%20SA%207483%20-%20Amsterdam%20Museum.jpg?width=400,3558e56893e8,f4ef45688f6d,"Kenau Simonsdr Hasselaer op de wallen van Haarlem met haar vrouwencorps bij de hevigste aanval der Spanjaarden, 31 januari 1573",Jacobus Schoemaker Doyer,Painting,1845,Rijksmuseum,oil paint,history painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20Speijk%20overlegt%20of%20hij%20de%20lont%20in%20het%20kruit%20zal%20steken%20Rijksmuseum%20SK-C-221.jpeg?width=400,6e92030bb0db,f4ef45688f6d,Jan van Speijk Debating whether to Set Fire to the Gunpowder,Jacobus Schoemaker Doyer,Painting,1834,Rijksmuseum,oil paint,history painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20Speijk%20steekt%20de%20lont%20in%20het%20kruit%2C%205%20februari%201831%20Rijksmuseum%20SK-C-222.jpeg?width=400,469c007570da,f4ef45688f6d,"Jan van Speijk steekt de lont in het kruit, 5 februari 1831",Jacobus Schoemaker Doyer,Painting,1850,Rijksmuseum,oil paint,history painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Zhao%20Mengjian%20-%20Narcissus%20-%201973.120.4%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,39c812d75491,6aef631c46f2,Narcissus,Zhao Mengjian,Painting,1250,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/View%20on%20the%20Columbia%2C%20Cascades%20MET%20DT1173.jpg?width=400,ed6393153ec3,32beb112c56c,"View on the Columbia, Cascades",Carleton Watkins,Painting,1867,Metropolitan Museum of Art,Unknown,landscape painting,photograph,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/The%20Town%20on%20the%20Hill%2C%20New%20Almaden%20MET%20DT1171.jpg?width=400,6873fef59122,32beb112c56c,"The Town on the Hill, New Almaden",Carleton Watkins,Painting,1863,Metropolitan Museum of Art,Unknown,Unknown,photograph,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Cape%20Horn%20near%20Celilo%20MET%20DP139563.jpg?width=400,7fd71e6c0408,32beb112c56c,Cape Horn near Celilo,Carleton Watkins,Painting,1867,Metropolitan Museum of Art,Unknown,landscape painting,photograph,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20van%20Booven%20as%20a%20Young%20Priest%20by%20Karel%20de%20Ner%C3%A9e%20tot%20Babberich%20Rijksmuseum%20Amsterdam%20SK-A-5063.jpg?width=400,02728ab11165,f2e29e5e491c,Portrait of Henri van Booven,Karel de Nerée tot Babberich,Painting,1900,Rijksmuseum,Unknown,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/%E5%9C%9F%E4%BD%90%E6%B4%BE%20%E3%80%8E%E6%BA%90%E6%B0%8F%E7%89%A9%E8%AA%9E%E3%80%8F%E7%94%BB%E5%B8%96-Scenes%20from%20The%20Tale%20of%20Genji%20%28Genji%20monogatari%29%20MET%20DP-13186-001.jpg?width=400,69590e549a99,8f9b7ef44644,Scenes from The Tale of Genji (Genji monogatari),Tosa school,Painting,1607,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/MET%20DT10749.jpg?width=400,845950df2656,8f9b7ef44644,Scenes from the Tales of Ise (Ise monogatari),Tosa school,Painting,1785,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Boleslas%20biegas%2C%20la%20nostalgia%20del%20povero%2C%201905%20ca.%2001.JPG?width=400,8a70a27fef54,607c63376c65,The Nostalgia of the Poor,Bolesław Biegas,Painting,1905,Musée d'Orsay,plaster,Unknown,sculpture,Symbolism
http://commons.wikimedia.org/wiki/Special:FilePath/Les%20Joueurs%20de%20Fl%C3%BBte%20au%20Bivouac%2C%20Alg%C3%A9rie%201866.jpg?width=400,a15e172817ac,77b8c5d03bb3,Q17491821,Gustave Achille Guillaumet,Painting,1866,Musée d'Orsay,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Laghouat%20in%20the%20Algerian%20Sahara%20%281879%29.jpg?width=400,c5a84b7713dd,77b8c5d03bb3,Q17492537,Gustave Achille Guillaumet,Painting,1879,Musée d'Orsay,oil paint,architectural view,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Guillaumet-%20Le%20Sahara.jpeg?width=400,2ea38f434073,77b8c5d03bb3,"(The Sahara), also known as (The Desert)",Gustave Achille Guillaumet,Painting,1867,Musée d'Orsay,oil paint,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/To%20Decide%20the%20Question%20MET%20APS238.jpg?width=400,b5f55ad8649e,7eeafc630c71,To Decide the Question,John George Brown,Painting,1897,Metropolitan Museum of Art,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Meditation%20MET%20ap09.26.5.jpg?width=400,343327cbd84d,7eeafc630c71,Meditation,John George Brown,Painting,1900,Metropolitan Museum of Art,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/The%20Music%20Lesson%20MET%20DP156440.jpg?width=400,64e633c472dc,7eeafc630c71,The Music Lesson,John George Brown,Painting,1870,Metropolitan Museum of Art,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20guillaumet%2C%20la%20seguia%2C%20presso%20biskra%2C%20algeria%2C%201884.JPG?width=400,51543dafe6c3,77b8c5d03bb3,"The Seguia, near Biskra",Gustave Achille Guillaumet,Painting,1884,Musée d'Orsay,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/MET%2047%2056%20O.jpg?width=400,360b5366cabc,8f9b7ef44644,"Scene from The Tale of Genji: Chapter 4, ""Evening Face"" (Yūgao)",Tosa school,Painting,1649,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/MET%201974%20225%201a%20x%20O%20sf.jpg?width=400,5f661c100cf6,8f9b7ef44644,Scenes from Tales of Ise (Ise monogatari),Tosa school,Painting,1785,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Tosa%20School%20-%20Tale%20of%20Genji%20Screen%20%28Genji%20monogatari%20zu%20shikishi%20harimaze%20by%C5%8Dbu%29%20-%202019.420.13.1%2C%20.2%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,5816b88a67b1,8f9b7ef44644,Tale of Genji Screen (Genji monogatari zu shikishi harimaze byōbu),Tosa school,Painting,1616,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Portelli%20-%20Carit%C3%A0%20%28Museo%20del%20Prado%29.jpg?width=400,32443042f2d4,966b85178d1f,Charity,Carlo Portelli,Painting,1550,Museo del Prado,oil paint,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20veronese-santa%20agueda-prado.jpg?width=400,67daa84cb71b,9e1cf54d5efd,Q59261643,Carlo Caliari,Painting,1590,Museo del Prado,oil paint,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Multnomah%20Falls%20Cascade%2C%20Columbia%20River%20MET%20DT203401.jpg?width=400,e01406a470ba,32beb112c56c,"Multnomah Falls Cascade, Columbia River",Carleton Watkins,Painting,1867,Metropolitan Museum of Art,Unknown,landscape painting,photograph,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Strait%20of%20Carquennes%2C%20from%20South%20Vallejo%20MET%20DP209007.jpg?width=400,51d0975de97d,32beb112c56c,"Strait of Carquennes, from South Vallejo",Carleton Watkins,Painting,1864,Metropolitan Museum of Art,Unknown,Unknown,photograph,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Devil%27s%20Canyon%2C%20Geysers%2C%20Looking%20Down%20MET%20DT5588.jpg?width=400,8c20497daf9f,32beb112c56c,"Devil's Canyon, Geysers, Looking Down",Carleton Watkins,Painting,1868,Metropolitan Museum of Art,Unknown,Unknown,photograph,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/View%20from%20the%20Sentinel%20Dome%2C%20Yosemite%20MET%20DT6342.jpg?width=400,2b1ec9d82d0f,32beb112c56c,"View from the Sentinel Dome, Yosemite",Carleton Watkins,Painting,1865,Metropolitan Museum of Art,Unknown,Unknown,panorama,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Bonavia%20-%20Baia%20Bay%20-%20WGA2408.jpg?width=400,0ad92f53c330,627cf3d476a8,Baia Bay,Carlo Bonavia,Painting,1758,Hermitage Museum,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/%E8%98%AD%E8%95%99%E5%90%8C%E8%8A%B3%E5%9B%B3-Orchids%20and%20Rock%20MET%20DP276274.jpg?width=400,dc268bc542d0,ab214b12a768,Orchids and Rock,Bompō,Painting,1400,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Desavary%20-%20Corot%20peignant.jpg?width=400,4ad849628f9f,bbd1204e2b7d,Q17491115,Charles Desavary,Painting,1871,Musée d'Orsay,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Jean%20Clays%20-%20Ships%20lying%20off%20Flushing.jpg?width=400,0cf7e0cc413d,17b138ca6ad6,Ships lying off Flushing,Paul Jean Clays,Painting,1869,National Gallery,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Jean%20Clays%20-%20Ships%20lying%20near%20Dordrecht.jpg?width=400,269f316630f0,17b138ca6ad6,Ships lying near Dordrecht,Paul Jean Clays,Painting,1870,National Gallery,oil paint,marine art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Stilleven%20met%20bloemen%20Rijksmuseum%20SK-A-1302.jpeg?width=400,0abc3864f4ab,49ddb5127dca,Still Life with Flowers,Jacob Campo Weyerman,Painting,1710,Rijksmuseum,oil paint,floral painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Callisto%20Piazza%20Da%20Lodi%20-%20Portrait%20of%20a%20bearded%20man.jpg?width=400,74f6ff0de59f,20b01763f1b4,Portrait of a Man,Callisto Piazza,Painting,1528,National Gallery,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Hutin-aldeana%20sajona.jpg?width=400,588c115d073d,4a320789024d,A Saxon Villager in her Kitchen,Charles Francois Hutin,Painting,1756,Museo del Prado,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/-Landscape%20with%20Cottage-%20MET%20DT1150.jpg?width=400,17e128b4286e,7b1be33db5ad,Landscape with Cottage,Charles-Isidore Choiselat,Painting,1844,Metropolitan Museum of Art,Unknown,Unknown,photograph,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Osage%20Warrior%20MET%20DT5185.jpg?width=400,5364b18a8ebb,193d9a1d9f2f,Osage Warrior,Charles Balthazar Julien Févret de Saint-Mémin,Painting,1850,Metropolitan Museum of Art,Unknown,portrait,watercolor painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Elephants%20d%20Afrique-Charles-Emile%20de%20Tournemine-IMG%208136.JPG?width=400,fd9c640fc30a,925f2f22e0fc,African elephants,Charles de Tournemine,Painting,1867,Musée d'Orsay,oil paint,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Abel-Camille%20Felix%20Bellanger-IMG%208279.JPG?width=400,cb3f82ef0bc5,7924bb0f0d16,Abel,Camille-Félix Bellanger,Painting,1874,Musée d'Orsay,oil paint,religious art,painting,academic art
http://commons.wikimedia.org/wiki/Special:FilePath/Monk%20Meditating%20near%20a%20Ruin%20by%20Moonlight%20by%20Frederik%20Marinus%20Kruseman%20Rijksmuseum%20Amsterdam%20SK-A-5032.jpg?width=400,603764dd2daf,a57efe7bb12b,Monk Meditating near a Ruin by Moonlight,Fredrik Marinus Kruseman,Painting,1862,Rijksmuseum,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Au%20soleil%20-%20Charles-%C3%89douard%20de%20Beaumont%20-%20Metropolitan%20Museum%20of%20Art%20ep%2046.150.2.jpg?width=400,3ddab8babf34,47bce3b79d63,In the Sun,Édouard de Beaumont,Painting,1875,Metropolitan Museum of Art,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20de%20Coubertin%20-%20Halt%20of%20Caravans%20at%20the%20Wells%20of%20Saba%20%28Beersheba%29%20in%20the%20Desert%20South%20of%20Hebron%20-%202017.202.7%20-%20Metropolitan%20Museum%20of%20Art.jpg?width=400,528f701fee44,9a26cb2fc2c2,Halt of Caravans at the Wells of Saba (Beersheba) in the Desert South of Hebron,"Charles Louis de Frédy, Baron de Coubertin",Painting,1850,Metropolitan Museum of Art,oil paint,Unknown,painting,Orientalist painting
http://commons.wikimedia.org/wiki/Special:FilePath/-The%20Pavillon%20de%20Flore%20and%20the%20Tuileries%20Gardens-%20MET%20DP315560.jpg?width=400,cf997ec7bfca,7b1be33db5ad,The Pavillon de Flore and the Tuileries Gardens,Charles-Isidore Choiselat,Painting,1849,Metropolitan Museum of Art,Unknown,Unknown,photograph,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/D%C3%A9fil%C3%A9%20sur%20le%20Pont-Royal%20MET%20DP237990.jpg?width=400,b66fcda019df,7b1be33db5ad,Défilé sur le Pont-Royal,Charles-Isidore Choiselat,Painting,1844,Metropolitan Museum of Art,Unknown,Unknown,photograph,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Nadezhda%20Polovtseva%20by%20Charles%20Francois%20Jalaber.jpg?width=400,a49349a1ed32,6a432a344e6c,Portrait of Nadezhda Polovtseva,Charles Jalabert,Painting,1870,Hermitage Museum,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Rider%20%28%3F%29%20MET%20ap83.2.469.jpg?width=400,f3096b3f7aa9,193d9a1d9f2f,Alexander Rider (?),Charles Balthazar Julien Févret de Saint-Mémin,Painting,1850,Metropolitan Museum of Art,Unknown,Unknown,drawing,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20a%20Man%20MET%20ap83.2.472.jpg?width=400,ad34d02df0b3,193d9a1d9f2f,Portrait of a Man,Charles Balthazar Julien Févret de Saint-Mémin,Painting,1797,Metropolitan Museum of Art,Unknown,portrait painting,drawing,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Victor%20Moreau%20MET%20APS1089.jpg?width=400,87d4d8f2b1bf,193d9a1d9f2f,Jean-Victor Moreau,Charles Balthazar Julien Févret de Saint-Mémin,Painting,1806,Metropolitan Museum of Art,Unknown,Unknown,drawing,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/John%20Adams%20MET%20ap83.2.470.jpg?width=400,121ea8e3c39b,193d9a1d9f2f,John Adams,Charles Balthazar Julien Févret de Saint-Mémin,Painting,1800,Metropolitan Museum of Art,Unknown,Unknown,drawing,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Dyer%20Sharp%20Wynkoop%20MET%20DT201078.jpg?width=400,3690a262d4ce,193d9a1d9f2f,Dyer Sharp Wynkoop,Charles Balthazar Julien Févret de Saint-Mémin,Painting,1800,Metropolitan Museum of Art,Unknown,Unknown,drawing,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Guitar%20MET%20DP265173.jpg?width=400,b8deb29d2e77,c4ff57ed0cfd,Guitar,Christian Frederick Martin,Painting,1836,Metropolitan Museum of Art,Unknown,Unknown,lute,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/%E6%B8%85%20%E7%A8%8B%E6%AD%A3%E6%8F%86%20%E6%B1%9F%E5%B1%B1%E8%87%A5%E9%81%8A%E5%9C%96%20%E5%8D%B7-Dream%20Landscape%20MET%20DP204840%20CRD.jpg?width=400,ce2eea759c9f,34391399fa51,Dream Landscape,Chen Zhengkui,Painting,1675,Metropolitan Museum of Art,Unknown,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/%E6%B8%85%20%E9%99%B3%E6%9B%B8%20%E7%99%BD%E9%B8%9A%E9%B5%A1%E5%9C%96%20%E8%BB%B8-Cockatoo%20MET%2013%20220%2031%20O.jpg?width=400,b5602d9dc8b7,ad37ed2980cd,Cockatoo,Chen Shu,Painting,1721,Metropolitan Museum of Art,Unknown,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Bacchantisch%20tafereel%20Rijksmuseum%20SK-A-3463.jpeg?width=400,bd5282da08d3,568d1ce3e1a2,Bacchanal,Johannes van Dreght,Painting,1793,Rijksmuseum,oil paint,mythological painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Allegorie%20op%20de%20vrijheid%20Rijksmuseum%20SK-A-4978.jpeg?width=400,0cf627934882,568d1ce3e1a2,Allegory of Freedom,Johannes van Dreght,Painting,1790,Rijksmuseum,oil paint,allegory,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Head%20of%20a%20Youth%20with%20a%20Diadem%20MET%20DP220573.jpg?width=400,17c471c537bc,8a06fbe5a09b,Head of a Youth with a Diadem,Cristoforo Caselli,Painting,1503,Metropolitan Museum of Art,Unknown,portrait,painting,Unknown
